YEAR,Longitude,Latitude,MO,DY,PRECTOTCORR
2004,8.905045463075526,13.491531297563098,7,9,36.14
2004,8.905045463075526,13.94068893962286,7,9,36.14
2004,8.905045463075526,14.38984658168262,7,14,24.35
2004,8.905045463075526,14.83900422374238,7,27,44.07
2004,9.348515504033744,8.101639592845968,4,28,20.71
2004,9.348515504033744,8.55079723490573,4,28,19.48
2004,9.348515504033744,8.999954876965491,4,28,19.48
2004,9.348515504033744,9.449112519025253,4,28,18.75
2004,9.348515504033744,9.898270161085012,4,28,16.72
2004,9.348515504033744,10.347427803144774,4,28,20.83
2004,9.348515504033744,10.796585445204531,4,28,20.83
2004,9.348515504033744,11.245743087264296,4,28,26.18
2004,9.348515504033744,11.694900729324054,4,28,26.12
2004,9.348515504033744,12.144058371383815,4,28,26.12
2004,9.348515504033744,12.593216013443577,7,9,37.4
2004,9.348515504033744,13.042373655503338,7,9,57.79
2004,9.348515504033744,13.491531297563098,7,9,47.75
2004,9.348515504033744,13.94068893962286,7,9,47.75
2004,9.348515504033744,14.38984658168262,7,9,27.21
2004,9.348515504033744,14.83900422374238,7,27,42.38
2004,9.348515504033744,15.28816186580214,7,27,42.38
2004,9.348515504033744,15.7373195078619,7,27,66.54
2004,9.791421194623805,8.999954876965491,5,9,17.14
2004,9.791421194623805,9.449112519025253,5,9,12.28
2004,9.791421194623805,9.898270161085012,8,11,15.72
2004,9.791421194623805,10.347427803144774,8,11,19.36
2004,9.791421194623805,10.796585445204531,8,11,19.36
2004,9.791421194623805,11.245743087264296,5,28,18.19
2004,9.791421194623805,11.694900729324054,5,28,21.19
2004,9.791421194623805,12.144058371383815,5,28,21.19
2004,9.791421194623805,12.593216013443577,7,9,34.68
2004,9.791421194623805,13.042373655503338,7,9,44.54
2004,9.791421194623805,13.491531297563098,7,9,34.57
2004,9.791421194623805,13.94068893962286,7,9,34.57
2004,9.791421194623805,14.38984658168262,7,17,30.29
2004,9.791421194623805,14.83900422374238,7,20,44.89
2004,9.791421194623805,15.28816186580214,7,20,44.89
2004,10.233736821851537,9.898270161085012,8,11,15.72
2004,10.233736821851537,10.347427803144774,8,11,19.36
2004,10.233736821851537,10.796585445204531,8,11,19.36
2004,10.233736821851537,11.245743087264296,5,28,18.19
2004,10.233736821851537,11.694900729324054,5,28,21.19
2004,10.233736821851537,12.144058371383815,5,28,21.19
2004,10.233736821851537,12.593216013443577,7,9,34.68
2004,10.233736821851537,13.042373655503338,7,9,44.54
2004,10.233736821851537,13.94068893962286,7,9,34.57
2004,10.233736821851537,14.38984658168262,7,17,30.29
2004,10.233736821851537,15.28816186580214,7,20,44.89
2004,10.675436847723612,10.347427803144774,9,13,15.89
2004,10.675436847723612,10.796585445204531,9,13,15.89
2004,10.675436847723612,11.245743087264296,9,13,15.27
2004,10.675436847723612,11.694900729324054,8,6,17.36
2004,10.675436847723612,12.144058371383815,8,6,17.36
2004,10.675436847723612,12.593216013443577,8,6,26.27
2004,11.11649591622169,10.796585445204531,7,9,22.13
2004,11.11649591622169,11.245743087264296,7,9,18.43
2004,11.11649591622169,11.694900729324054,7,9,17.11
2004,11.11649591622169,12.144058371383815,7,9,17.11
2004,11.556888860147726,11.694900729324054,8,21,15.58
2005,6.2338340238658825,9.898270161085012,9,25,41.85
2005,6.2338340238658825,10.347427803144774,9,25,28.75
2005,6.680141303269673,9.449112519025253,9,13,41.8
2005,6.680141303269673,9.898270161085012,5,4,48.47
2005,6.680141303269673,10.347427803144774,5,4,51.39
2005,6.680141303269673,10.796585445204531,5,4,51.39
2005,6.680141303269673,11.245743087264296,8,28,30.67
2005,7.126041779624445,9.449112519025253,9,13,32.78
2005,7.126041779624445,9.898270161085012,5,4,43.53
2005,7.126041779624445,10.347427803144774,5,4,52.44
2005,7.126041779624445,10.796585445204531,5,4,52.44
2005,7.126041779624445,11.245743087264296,8,28,41.11
2005,7.126041779624445,11.694900729324054,8,28,44.99
2005,7.126041779624445,12.593216013443577,8,8,34.7
2005,7.126041779624445,13.042373655503338,8,8,39.89
2005,7.571508843038432,7.652481950786209,9,14,26.8
2005,7.571508843038432,8.101639592845968,9,14,29.8
2005,7.571508843038432,8.55079723490573,9,13,29.58
2005,7.571508843038432,8.999954876965491,9,13,29.58
2005,7.571508843038432,9.449112519025253,9,13,28.03
2005,7.571508843038432,9.898270161085012,9,14,28.54
2005,7.571508843038432,10.347427803144774,7,3,45.88
2005,7.571508843038432,10.796585445204531,7,3,45.88
2005,7.571508843038432,11.245743087264296,7,3,42.81
2005,7.571508843038432,11.694900729324054,7,3,49.92
2005,7.571508843038432,12.144058371383815,7,3,49.92
2005,7.571508843038432,12.593216013443577,8,8,33.62
2005,7.571508843038432,13.042373655503338,8,8,40.81
2005,7.571508843038432,13.491531297563098,7,2,42.26
2005,8.016516014323393,7.203324308726448,8,28,28.74
2005,8.016516014323393,7.652481950786209,8,28,28.74
2005,8.016516014323393,8.101639592845968,8,28,29.92
2005,8.016516014323393,8.55079723490573,9,14,29.53
2005,8.016516014323393,8.999954876965491,9,14,29.53
2005,8.016516014323393,9.449112519025253,9,14,28.28
2005,8.016516014323393,9.898270161085012,7,3,38.6
2005,8.016516014323393,10.347427803144774,7,3,59.34
2005,8.016516014323393,10.796585445204531,7,3,59.34
2005,8.016516014323393,11.245743087264296,7,3,40.24
2005,8.016516014323393,11.694900729324054,7,3,48.85
2005,8.016516014323393,12.144058371383815,7,3,48.85
2005,8.016516014323393,12.593216013443577,8,13,28.73
2005,8.016516014323393,13.042373655503338,8,8,33.61
2005,8.016516014323393,13.491531297563098,8,8,34.44
2005,8.016516014323393,13.94068893962286,8,8,34.44
2005,8.016516014323393,14.38984658168262,7,2,27.88
2005,8.016516014323393,14.83900422374238,8,28,34.53
2005,8.461036952645479,7.203324308726448,8,28,33.15
2005,8.461036952645479,7.652481950786209,8,28,33.15
2005,8.461036952645479,8.101639592845968,8,28,34.27
2005,8.461036952645479,8.55079723490573,8,28,31.68
2005,8.461036952645479,8.999954876965491,8,28,31.68
2005,8.461036952645479,9.449112519025253,8,28,29.38
2005,8.461036952645479,9.898270161085012,7,3,35.54
2005,8.461036952645479,10.347427803144774,7,3,41.63
2005,8.461036952645479,10.796585445204531,7,3,41.63
2005,8.461036952645479,11.245743087264296,6,30,33.8
2005,8.461036952645479,11.694900729324054,6,30,36.09
2005,8.461036952645479,12.144058371383815,6,30,36.09
2005,8.461036952645479,12.593216013443577,6,30,34.25
2005,8.461036952645479,13.042373655503338,7,18,25.71
2005,8.461036952645479,13.491531297563098,8,8,28.59
2005,8.461036952645479,13.94068893962286,8,8,28.59
2005,8.461036952645479,14.38984658168262,7,17,25.98
2005,8.461036952645479,14.83900422374238,7,6,33.32
2005,8.905045463075526,7.652481950786209,8,28,34.44
2005,8.905045463075526,8.101639592845968,8,28,32.18
2005,8.905045463075526,8.55079723490573,8,28,28.88
2005,8.905045463075526,8.999954876965491,8,28,28.88
2005,8.905045463075526,9.449112519025253,8,28,27.97
2005,8.905045463075526,9.898270161085012,8,28,23.03
2005,8.905045463075526,10.347427803144774,6,30,23.67
2005,8.905045463075526,10.796585445204531,6,30,23.67
2005,8.905045463075526,11.245743087264296,6,30,32.95
2005,8.905045463075526,11.694900729324054,6,30,33.21
2005,8.905045463075526,12.144058371383815,6,30,33.21
2005,8.905045463075526,12.593216013443577,6,30,36.87
2005,8.905045463075526,13.042373655503338,6,30,28.18
2005,8.905045463075526,13.491531297563098,7,18,23.94
2005,8.905045463075526,13.94068893962286,7,18,23.94
2005,8.905045463075526,14.38984658168262,7,1,25.06
2005,8.905045463075526,14.83900422374238,7,6,39.85
2005,9.348515504033744,8.101639592845968,8,28,31.67
2005,9.348515504033744,8.55079723490573,8,28,23.47
2005,9.348515504033744,8.999954876965491,8,28,23.47
2005,9.348515504033744,9.449112519025253,8,28,23.66
2005,9.348515504033744,9.898270161085012,9,23,18.52
2005,9.348515504033744,10.347427803144774,6,30,20.74
2005,9.348515504033744,10.796585445204531,6,30,20.74
2005,9.348515504033744,11.245743087264296,6,30,25.08
2005,9.348515504033744,11.694900729324054,6,30,25.85
2005,9.348515504033744,12.144058371383815,6,30,25.85
2005,9.348515504033744,12.593216013443577,6,30,35.84
2005,9.348515504033744,13.042373655503338,6,30,36.34
2005,9.348515504033744,13.491531297563098,6,30,31.3
2005,9.348515504033744,13.94068893962286,6,30,31.3
2005,9.348515504033744,14.38984658168262,6,30,26.69
2005,9.348515504033744,14.83900422374238,7,6,39.7
2005,9.348515504033744,15.28816186580214,7,6,39.7
2005,9.348515504033744,15.7373195078619,7,6,56.67
2005,9.791421194623805,8.999954876965491,8,28,22.12
2005,9.791421194623805,9.449112519025253,8,28,19.78
2005,9.791421194623805,9.898270161085012,8,28,17.63
2005,9.791421194623805,10.347427803144774,8,6,24.51
2005,9.791421194623805,10.796585445204531,8,6,24.51
2005,9.791421194623805,11.245743087264296,8,28,21.63
2005,9.791421194623805,11.694900729324054,6,30,21.03
2005,9.791421194623805,12.144058371383815,6,30,21.03
2005,9.791421194623805,12.593216013443577,8,6,34.72
2005,9.791421194623805,13.042373655503338,6,30,30.36
2005,9.791421194623805,13.491531297563098,6,30,27.89
2005,9.791421194623805,13.94068893962286,6,30,27.89
2005,9.791421194623805,14.38984658168262,6,30,23.78
2005,9.791421194623805,14.83900422374238,5,3,35.14
2005,9.791421194623805,15.28816186580214,5,3,35.14
2005,10.233736821851537,9.898270161085012,8,28,17.63
2005,10.233736821851537,10.347427803144774,8,6,24.51
2005,10.233736821851537,10.796585445204531,8,6,24.51
2005,10.233736821851537,11.245743087264296,8,28,21.63
2005,10.233736821851537,11.694900729324054,6,30,21.03
2005,10.233736821851537,12.144058371383815,6,30,21.03
2005,10.233736821851537,12.593216013443577,8,6,34.72
2005,10.233736821851537,13.042373655503338,6,30,30.36
2005,10.233736821851537,13.94068893962286,6,30,27.89
2005,10.233736821851537,14.38984658168262,6,30,23.78
2005,10.233736821851537,15.28816186580214,5,3,35.14
2005,10.675436847723612,10.347427803144774,8,28,21.4
2005,10.675436847723612,10.796585445204531,8,28,21.4
2005,10.675436847723612,11.245743087264296,8,25,27.56
2005,10.675436847723612,11.694900729324054,8,25,30.44
2005,10.675436847723612,12.144058371383815,8,25,30.44
2005,10.675436847723612,12.593216013443577,8,25,35.67
2005,11.11649591622169,10.796585445204531,9,19,17.94
2005,11.11649591622169,11.245743087264296,8,25,25.26
2005,11.11649591622169,11.694900729324054,8,25,29.03
2005,11.11649591622169,12.144058371383815,8,25,29.03
2005,11.556888860147726,11.694900729324054,7,3,35.88
2006,6.2338340238658825,9.898270161085012,8,22,53.97
2006,6.2338340238658825,10.347427803144774,8,30,43.51
2006,6.680141303269673,9.449112519025253,9,15,44.59
2006,6.680141303269673,9.898270161085012,7,18,51.83
2006,6.680141303269673,10.347427803144774,9,23,42.91
2006,6.680141303269673,10.796585445204531,9,23,42.91
2006,6.680141303269673,11.245743087264296,8,22,32.63
2006,7.126041779624445,9.449112519025253,8,22,33.04
2006,7.126041779624445,9.898270161085012,8,22,33.06
2006,7.126041779624445,10.347427803144774,8,22,38.19
2006,7.126041779624445,10.796585445204531,8,22,38.19
2006,7.126041779624445,11.245743087264296,8,22,44.97
2006,7.126041779624445,11.694900729324054,8,22,42.37
2006,7.126041779624445,12.593216013443577,8,22,34.75
2006,7.126041779624445,13.042373655503338,8,23,32.92
2006,7.571508843038432,7.652481950786209,8,22,42.16
2006,7.571508843038432,8.101639592845968,8,22,39.1
2006,7.571508843038432,8.55079723490573,8,22,38.85
2006,7.571508843038432,8.999954876965491,8,22,38.85
2006,7.571508843038432,9.449112519025253,8,22,34.12
2006,7.571508843038432,9.898270161085012,8,29,39.93
2006,7.571508843038432,10.347427803144774,8,29,42.34
2006,7.571508843038432,10.796585445204531,8,29,42.34
2006,7.571508843038432,11.245743087264296,9,9,35.91
2006,7.571508843038432,11.694900729324054,9,9,33.82
2006,7.571508843038432,12.144058371383815,9,9,33.82
2006,7.571508843038432,12.593216013443577,9,9,34.01
2006,7.571508843038432,13.042373655503338,8,23,40.32
2006,7.571508843038432,13.491531297563098,8,23,37.7
2006,8.016516014323393,7.203324308726448,8,22,42.03
2006,8.016516014323393,7.652481950786209,8,22,42.03
2006,8.016516014323393,8.101639592845968,8,22,40.27
2006,8.016516014323393,8.55079723490573,8,22,38.35
2006,8.016516014323393,8.999954876965491,8,22,38.35
2006,8.016516014323393,9.449112519025253,8,29,35.08
2006,8.016516014323393,9.898270161085012,8,29,41.75
2006,8.016516014323393,10.347427803144774,8,29,43.1
2006,8.016516014323393,10.796585445204531,8,29,43.1
2006,8.016516014323393,11.245743087264296,8,9,27.52
2006,8.016516014323393,11.694900729324054,8,9,32.56
2006,8.016516014323393,12.144058371383815,8,9,32.56
2006,8.016516014323393,12.593216013443577,8,11,28.78
2006,8.016516014323393,13.042373655503338,8,23,36.97
2006,8.016516014323393,13.491531297563098,8,23,36.98
2006,8.016516014323393,13.94068893962286,8,23,36.98
2006,8.016516014323393,14.38984658168262,8,10,31.53
2006,8.016516014323393,14.83900422374238,8,23,47.56
2006,8.461036952645479,7.203324308726448,8,22,51.11
2006,8.461036952645479,7.652481950786209,8,22,51.11
2006,8.461036952645479,8.101639592845968,8,22,49.59
2006,8.461036952645479,8.55079723490573,8,22,46.26
2006,8.461036952645479,8.999954876965491,8,22,46.26
2006,8.461036952645479,9.449112519025253,8,29,45.4
2006,8.461036952645479,9.898270161085012,8,29,41.86
2006,8.461036952645479,10.347427803144774,8,29,32.52
2006,8.461036952645479,10.796585445204531,8,29,32.52
2006,8.461036952645479,11.245743087264296,8,9,32.22
2006,8.461036952645479,11.694900729324054,8,9,38.67
2006,8.461036952645479,12.144058371383815,8,9,38.67
2006,8.461036952645479,12.593216013443577,8,11,30.2
2006,8.461036952645479,13.042373655503338,8,11,31.26
2006,8.461036952645479,13.491531297563098,8,10,31.91
2006,8.461036952645479,13.94068893962286,8,10,31.91
2006,8.461036952645479,14.38984658168262,8,10,40.2
2006,8.461036952645479,14.83900422374238,8,10,38.64
2006,8.905045463075526,7.652481950786209,8,22,58.78
2006,8.905045463075526,8.101639592845968,8,22,61.0
2006,8.905045463075526,8.55079723490573,8,22,60.44
2006,8.905045463075526,8.999954876965491,8,22,60.44
2006,8.905045463075526,9.449112519025253,8,22,51.3
2006,8.905045463075526,9.898270161085012,8,29,38.06
2006,8.905045463075526,10.347427803144774,8,29,30.14
2006,8.905045463075526,10.796585445204531,8,29,30.14
2006,8.905045463075526,11.245743087264296,8,22,26.16
2006,8.905045463075526,11.694900729324054,8,9,31.34
2006,8.905045463075526,12.144058371383815,8,9,31.34
2006,8.905045463075526,12.593216013443577,8,22,27.8
2006,8.905045463075526,13.042373655503338,8,9,28.4
2006,8.905045463075526,13.491531297563098,8,10,27.35
2006,8.905045463075526,13.94068893962286,8,10,27.35
2006,8.905045463075526,14.38984658168262,8,10,36.6
2006,8.905045463075526,14.83900422374238,8,10,38.03
2006,9.348515504033744,8.101639592845968,8,22,58.39
2006,9.348515504033744,8.55079723490573,8,22,56.5
2006,9.348515504033744,8.999954876965491,8,22,56.5
2006,9.348515504033744,9.449112519025253,8,22,38.91
2006,9.348515504033744,9.898270161085012,8,23,31.94
2006,9.348515504033744,10.347427803144774,8,22,26.99
2006,9.348515504033744,10.796585445204531,8,22,26.99
2006,9.348515504033744,11.245743087264296,8,22,29.2
2006,9.348515504033744,11.694900729324054,8,22,29.5
2006,9.348515504033744,12.144058371383815,8,22,29.5
2006,9.348515504033744,12.593216013443577,8,22,27.84
2006,9.348515504033744,13.042373655503338,8,9,33.7
2006,9.348515504033744,13.491531297563098,8,9,33.58
2006,9.348515504033744,13.94068893962286,8,9,33.58
2006,9.348515504033744,14.38984658168262,8,9,29.27
2006,9.348515504033744,14.83900422374238,8,10,28.38
2006,9.348515504033744,15.28816186580214,8,10,28.38
2006,9.348515504033744,15.7373195078619,9,8,30.49
2006,9.791421194623805,8.999954876965491,8,23,47.06
2006,9.791421194623805,9.449112519025253,8,23,46.7
2006,9.791421194623805,9.898270161085012,8,23,40.27
2006,9.791421194623805,10.347427803144774,8,22,34.94
2006,9.791421194623805,10.796585445204531,8,22,34.94
2006,9.791421194623805,11.245743087264296,8,22,32.54
2006,9.791421194623805,11.694900729324054,8,22,31.4
2006,9.791421194623805,12.144058371383815,8,22,31.4
2006,9.791421194623805,12.593216013443577,8,22,28.28
2006,9.791421194623805,13.042373655503338,8,9,33.64
2006,9.791421194623805,13.491531297563098,8,9,33.47
2006,9.791421194623805,13.94068893962286,8,9,33.47
2006,9.791421194623805,14.38984658168262,8,9,27.29
2006,9.791421194623805,14.83900422374238,9,8,32.39
2006,9.791421194623805,15.28816186580214,9,8,32.39
2006,10.233736821851537,9.898270161085012,8,23,40.27
2006,10.233736821851537,10.347427803144774,8,22,34.94
2006,10.233736821851537,10.796585445204531,8,22,34.94
2006,10.233736821851537,11.245743087264296,8,22,32.54
2006,10.233736821851537,11.694900729324054,8,22,31.4
2006,10.233736821851537,12.144058371383815,8,22,31.4
2006,10.233736821851537,12.593216013443577,8,22,28.28
2006,10.233736821851537,13.042373655503338,8,9,33.64
2006,10.233736821851537,13.94068893962286,8,9,33.47
2006,10.233736821851537,14.38984658168262,8,9,27.29
2006,10.233736821851537,15.28816186580214,9,8,32.39
2006,10.675436847723612,10.347427803144774,8,23,36.72
2006,10.675436847723612,10.796585445204531,8,23,36.72
2006,10.675436847723612,11.245743087264296,8,22,36.02
2006,10.675436847723612,11.694900729324054,8,22,35.73
2006,10.675436847723612,12.144058371383815,8,22,35.73
2006,10.675436847723612,12.593216013443577,8,22,26.82
2006,11.11649591622169,10.796585445204531,8,22,29.73
2006,11.11649591622169,11.245743087264296,8,22,34.04
2006,11.11649591622169,11.694900729324054,8,22,35.46
2006,11.11649591622169,12.144058371383815,8,22,35.46
2006,11.556888860147726,11.694900729324054,8,10,27.77
2007,6.2338340238658825,9.898270161085012,7,13,42.02
2007,6.2338340238658825,10.347427803144774,7,13,45.69
2007,6.680141303269673,9.449112519025253,9,8,44.96
2007,6.680141303269673,9.898270161085012,9,8,38.15
2007,6.680141303269673,10.347427803144774,8,3,41.05
2007,6.680141303269673,10.796585445204531,8,3,41.05
2007,6.680141303269673,11.245743087264296,8,3,37.4
2007,7.126041779624445,9.449112519025253,8,31,35.76
2007,7.126041779624445,9.898270161085012,8,3,40.81
2007,7.126041779624445,10.347427803144774,8,3,49.32
2007,7.126041779624445,10.796585445204531,8,3,49.32
2007,7.126041779624445,11.245743087264296,8,3,44.66
2007,7.126041779624445,11.694900729324054,8,3,49.02
2007,7.126041779624445,12.593216013443577,8,3,32.97
2007,7.126041779624445,13.042373655503338,7,30,33.16
2007,7.571508843038432,7.652481950786209,8,13,92.91
2007,7.571508843038432,8.101639592845968,8,13,69.92
2007,7.571508843038432,8.55079723490573,8,13,51.94
2007,7.571508843038432,8.999954876965491,8,13,51.94
2007,7.571508843038432,9.449112519025253,8,13,41.68
2007,7.571508843038432,9.898270161085012,8,3,32.79
2007,7.571508843038432,10.347427803144774,8,3,44.18
2007,7.571508843038432,10.796585445204531,8,3,44.18
2007,7.571508843038432,11.245743087264296,8,3,39.22
2007,7.571508843038432,11.694900729324054,8,3,42.48
2007,7.571508843038432,12.144058371383815,8,3,42.48
2007,7.571508843038432,12.593216013443577,8,3,29.88
2007,7.571508843038432,13.042373655503338,8,3,29.3
2007,7.571508843038432,13.491531297563098,8,3,30.83
2007,8.016516014323393,7.203324308726448,8,13,76.39
2007,8.016516014323393,7.652481950786209,8,13,76.39
2007,8.016516014323393,8.101639592845968,8,13,73.6
2007,8.016516014323393,8.55079723490573,8,13,61.01
2007,8.016516014323393,8.999954876965491,8,13,61.01
2007,8.016516014323393,9.449112519025253,8,13,48.36
2007,8.016516014323393,9.898270161085012,8,13,35.06
2007,8.016516014323393,10.347427803144774,8,3,33.52
2007,8.016516014323393,10.796585445204531,8,3,33.52
2007,8.016516014323393,11.245743087264296,9,9,42.14
2007,8.016516014323393,11.694900729324054,9,9,38.95
2007,8.016516014323393,12.144058371383815,9,9,38.95
2007,8.016516014323393,12.593216013443577,9,9,30.54
2007,8.016516014323393,13.042373655503338,8,3,26.6
2007,8.016516014323393,13.491531297563098,8,3,28.42
2007,8.016516014323393,13.94068893962286,8,3,28.42
2007,8.016516014323393,14.38984658168262,8,3,25.73
2007,8.016516014323393,14.83900422374238,6,2,27.51
2007,8.461036952645479,7.203324308726448,8,13,66.69
2007,8.461036952645479,7.652481950786209,8,13,66.69
2007,8.461036952645479,8.101639592845968,8,13,71.95
2007,8.461036952645479,8.55079723490573,8,13,64.24
2007,8.461036952645479,8.999954876965491,8,13,64.24
2007,8.461036952645479,9.449112519025253,8,13,54.5
2007,8.461036952645479,9.898270161085012,8,13,41.36
2007,8.461036952645479,10.347427803144774,8,13,34.08
2007,8.461036952645479,10.796585445204531,8,13,34.08
2007,8.461036952645479,11.245743087264296,8,3,27.11
2007,8.461036952645479,11.694900729324054,8,3,32.11
2007,8.461036952645479,12.144058371383815,8,3,32.11
2007,8.461036952645479,12.593216013443577,8,3,22.99
2007,8.461036952645479,13.042373655503338,9,4,26.26
2007,8.461036952645479,13.491531297563098,9,4,28.74
2007,8.461036952645479,13.94068893962286,9,4,28.74
2007,8.461036952645479,14.38984658168262,9,4,28.36
2007,8.461036952645479,14.83900422374238,9,4,34.26
2007,8.905045463075526,7.652481950786209,8,13,59.64
2007,8.905045463075526,8.101639592845968,8,13,63.85
2007,8.905045463075526,8.55079723490573,8,13,57.24
2007,8.905045463075526,8.999954876965491,8,13,57.24
2007,8.905045463075526,9.449112519025253,8,13,51.54
2007,8.905045463075526,9.898270161085012,8,13,40.11
2007,8.905045463075526,10.347427803144774,8,13,35.0
2007,8.905045463075526,10.796585445204531,8,13,35.0
2007,8.905045463075526,11.245743087264296,8,13,23.49
2007,8.905045463075526,11.694900729324054,8,13,26.87
2007,8.905045463075526,12.144058371383815,8,13,26.87
2007,8.905045463075526,12.593216013443577,8,3,18.56
2007,8.905045463075526,13.042373655503338,9,4,33.23
2007,8.905045463075526,13.491531297563098,9,4,37.69
2007,8.905045463075526,13.94068893962286,9,4,37.69
2007,8.905045463075526,14.38984658168262,9,4,40.04
2007,8.905045463075526,14.83900422374238,9,4,53.94
2007,9.348515504033744,8.101639592845968,8,13,57.38
2007,9.348515504033744,8.55079723490573,8,13,47.63
2007,9.348515504033744,8.999954876965491,8,13,47.63
2007,9.348515504033744,9.449112519025253,8,13,40.52
2007,9.348515504033744,9.898270161085012,8,13,27.42
2007,9.348515504033744,10.347427803144774,8,13,25.98
2007,9.348515504033744,10.796585445204531,8,13,25.98
2007,9.348515504033744,11.245743087264296,8,13,24.67
2007,9.348515504033744,11.694900729324054,8,13,23.48
2007,9.348515504033744,12.144058371383815,8,13,23.48
2007,9.348515504033744,12.593216013443577,9,3,18.74
2007,9.348515504033744,13.042373655503338,9,4,32.86
2007,9.348515504033744,13.491531297563098,9,4,36.89
2007,9.348515504033744,13.94068893962286,9,4,36.89
2007,9.348515504033744,14.38984658168262,9,4,39.48
2007,9.348515504033744,14.83900422374238,9,4,54.43
2007,9.348515504033744,15.28816186580214,9,4,54.43
2007,9.348515504033744,15.7373195078619,9,4,60.31
2007,9.791421194623805,8.999954876965491,8,13,43.57
2007,9.791421194623805,9.449112519025253,8,13,35.17
2007,9.791421194623805,9.898270161085012,8,13,25.1
2007,9.791421194623805,10.347427803144774,7,27,27.73
2007,9.791421194623805,10.796585445204531,7,27,27.73
2007,9.791421194623805,11.245743087264296,7,27,28.57
2007,9.791421194623805,11.694900729324054,7,27,28.07
2007,9.791421194623805,12.144058371383815,7,27,28.07
2007,9.791421194623805,12.593216013443577,7,27,32.48
2007,9.791421194623805,13.042373655503338,9,4,27.81
2007,9.791421194623805,13.491531297563098,9,4,28.74
2007,9.791421194623805,13.94068893962286,9,4,28.74
2007,9.791421194623805,14.38984658168262,9,4,28.66
2007,9.791421194623805,14.83900422374238,9,4,36.37
2007,9.791421194623805,15.28816186580214,9,4,36.37
2007,10.233736821851537,9.898270161085012,8,13,25.1
2007,10.233736821851537,10.347427803144774,7,27,27.73
2007,10.233736821851537,10.796585445204531,7,27,27.73
2007,10.233736821851537,11.245743087264296,7,27,28.57
2007,10.233736821851537,11.694900729324054,7,27,28.07
2007,10.233736821851537,12.144058371383815,7,27,28.07
2007,10.233736821851537,12.593216013443577,7,27,32.48
2007,10.233736821851537,13.042373655503338,9,4,27.81
2007,10.233736821851537,13.94068893962286,9,4,28.74
2007,10.233736821851537,14.38984658168262,9,4,28.66
2007,10.233736821851537,15.28816186580214,9,4,36.37
2007,10.675436847723612,10.347427803144774,7,14,33.0
2007,10.675436847723612,10.796585445204531,7,14,33.0
2007,10.675436847723612,11.245743087264296,7,27,33.1
2007,10.675436847723612,11.694900729324054,7,27,34.94
2007,10.675436847723612,12.144058371383815,7,27,34.94
2007,10.675436847723612,12.593216013443577,7,27,46.02
2007,11.11649591622169,10.796585445204531,8,13,34.08
2007,11.11649591622169,11.245743087264296,7,27,31.96
2007,11.11649591622169,11.694900729324054,7,27,33.95
2007,11.11649591622169,12.144058371383815,7,27,33.95
2007,11.556888860147726,11.694900729324054,7,27,29.92
2008,6.2338340238658825,9.898270161085012,6,23,34.34
2008,6.2338340238658825,10.347427803144774,6,23,28.12
2008,6.680141303269673,9.449112519025253,6,24,29.87
2008,6.680141303269673,9.898270161085012,6,23,32.87
2008,6.680141303269673,10.347427803144774,6,23,29.82
2008,6.680141303269673,10.796585445204531,6,23,29.82
2008,6.680141303269673,11.245743087264296,8,28,27.79
2008,7.126041779624445,9.449112519025253,9,21,28.01
2008,7.126041779624445,9.898270161085012,6,23,32.1
2008,7.126041779624445,10.347427803144774,6,22,31.49
2008,7.126041779624445,10.796585445204531,6,22,31.49
2008,7.126041779624445,11.245743087264296,7,23,30.98
2008,7.126041779624445,11.694900729324054,7,23,33.82
2008,7.126041779624445,12.593216013443577,5,7,34.33
2008,7.126041779624445,13.042373655503338,5,7,43.78
2008,7.571508843038432,7.652481950786209,8,28,25.66
2008,7.571508843038432,8.101639592845968,7,17,21.32
2008,7.571508843038432,8.55079723490573,9,21,20.04
2008,7.571508843038432,8.999954876965491,9,21,20.04
2008,7.571508843038432,9.449112519025253,9,21,21.09
2008,7.571508843038432,9.898270161085012,9,19,23.86
2008,7.571508843038432,10.347427803144774,7,23,29.06
2008,7.571508843038432,10.796585445204531,7,23,29.06
2008,7.571508843038432,11.245743087264296,7,23,34.01
2008,7.571508843038432,11.694900729324054,7,23,32.19
2008,7.571508843038432,12.144058371383815,7,23,32.19
2008,7.571508843038432,12.593216013443577,5,7,34.32
2008,7.571508843038432,13.042373655503338,5,7,43.46
2008,7.571508843038432,13.491531297563098,5,7,43.27
2008,8.016516014323393,7.203324308726448,8,28,33.95
2008,8.016516014323393,7.652481950786209,8,28,33.95
2008,8.016516014323393,8.101639592845968,7,17,28.95
2008,8.016516014323393,8.55079723490573,7,17,27.33
2008,8.016516014323393,8.999954876965491,7,17,27.33
2008,8.016516014323393,9.449112519025253,8,25,28.24
2008,8.016516014323393,9.898270161085012,7,17,23.05
2008,8.016516014323393,10.347427803144774,8,23,28.25
2008,8.016516014323393,10.796585445204531,8,23,28.25
2008,8.016516014323393,11.245743087264296,8,23,30.2
2008,8.016516014323393,11.694900729324054,8,23,31.65
2008,8.016516014323393,12.144058371383815,8,23,31.65
2008,8.016516014323393,12.593216013443577,8,23,34.58
2008,8.016516014323393,13.042373655503338,8,23,33.26
2008,8.016516014323393,13.491531297563098,5,7,34.52
2008,8.016516014323393,13.94068893962286,5,7,34.52
2008,8.016516014323393,14.38984658168262,8,21,42.51
2008,8.016516014323393,14.83900422374238,9,28,65.36
